#Time       v(a0)      v(cout)    v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(sum8)    v(sum9)    v(sum10)   v(sum11)   v(sum12)   v(sum13)   v(sum14)   v(sum15)   v(sum16)   v(sum17)   v(sum18)   v(sum19)   v(sum20)   v(sum12)   v(sum22)   v(sum23)   v(sum24)   v(sum25)   v(sum26)   v(sum27)   v(sum28)   v(sum29)   v(sum30)   v(sum31)  
 48.E-9     1.8        36.952E-6  85.262E-6  39.669E-6  60.064E-6 -41.518E-6  77.875E-6  21.791E-6  3.6756E-6 -47.638E-6  7.942E-6  -1.3329E-6 -1.8699E-6 -1.9225E-6  13.539E-6 -2.3525E-6  1.7541E-6 -8.7566E-6  75.479E-6 -387.66E-9  7.8089E-6 -2.8365E-6  30.723E-6  13.539E-6  1.7999     1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.7999     1.7999    
 48.75E-9   1.8        14.278E-6  76.89E-6  -83.422E-6  84.197E-6 -72.754E-6 -33.776E-6  16.366E-6 -28.397E-6 -10.077E-6 -4.8454E-6  6.614E-6   510.88E-9 -3.5096E-6 -48.61E-6  -7.7193E-6  7.9723E-6  6.1736E-6  46.369E-6  8.1303E-6  5.1038E-6 -10.868E-6  5.8759E-6 -48.61E-6   38.282E-6  0.30572    1.7998     1.8        1.8        1.8        1.7999     1.8        1.8001     1.8001    
 49.5E-9    1.8        89.337E-6 -81.255E-6 -58.53E-6  -30.479E-6  97.837E-6 -36.332E-6  73.952E-6  42.783E-6 -3.5487E-6  9.3344E-6 -8.8944E-6 -4.1636E-6  32.202E-6  7.6638E-6 -17.995E-6 -13.577E-6 -17.154E-6 -36.722E-6  12.476E-6 -242.3E-9   1.2744E-6 -34.611E-6  7.6638E-6  13.402E-6 -10.315E-6  998.64E-6  0.11592    1.7997     1.7999     1.7999     1.7999     1.7999     1.8       
 50.25E-9   1.8        83.735E-6 -101.8E-6   12.842E-6 -43.011E-6  92.115E-6 -32.927E-6  84.579E-6  23.415E-6  6.0863E-6 -21.329E-6  18.711E-6  30.063E-6 -2.8756E-6 -11.659E-6 -17.066E-6 -2.7986E-6  5.883E-6  -65.471E-6  17.18E-6  -4.5591E-6  2.978E-6  -31.899E-6 -11.659E-6 -405.59E-9  9.0819E-6 -14.215E-6 -34.232E-6 -11.903E-6  0.012599   1.8191     1.8        1.7999     1.7999    
 51.E-9     1.8        103.61E-6 -101.74E-6  97.001E-6 -46.534E-6  84.023E-6 -58.731E-6  46.829E-6  44.047E-6  4.9823E-6  8.1907E-6  1.7712E-6  26.289E-6  42.144E-6 -29.083E-6 -19.045E-6  24.183E-6 -1.4219E-6 -19.369E-6 -11.09E-6  -985.57E-9 -6.1628E-6 -2.2021E-6 -29.083E-6 -30.725E-6 -16.291E-6 -11.917E-6 -38.841E-6 -43.891E-6 -15.071E-6 -55.075E-6 -0.0024894  1.7629     1.7998    
 51.75E-9   1.8        1.7955     72.12E-6  -66.158E-6  47.956E-6 -54.187E-6  29.906E-6 -52.998E-6 -1.8339E-6  4.543E-6   2.6633E-6 -4.7124E-6 -5.85E-6    836.77E-9 -6.293E-6  -2.5839E-6  3.5709E-6 -4.2274E-6  22.345E-6 -810.13E-9  14.324E-6  5.2715E-6  22.871E-6 -6.293E-6   58.16E-9   16.435E-6 -2.7798E-6 -2.2176E-6  29.682E-6  103.54E-6  81.43E-6   102.82E-6  75.19E-6  -0.11221   
 52.5E-9    1.8        1.7996     80.283E-6 -66.367E-6  63.914E-6 -49.763E-6  48.551E-6 -79.442E-6 -5.4595E-6  474.63E-9 -1.3244E-6  43.962E-9 -4.8292E-6  880.27E-9  3.5723E-6 -1.7101E-6  497.73E-9 -2.0497E-6  45.457E-6  2.1961E-6  14.551E-6  4.976E-6   5.6294E-6  3.5723E-6  10.697E-6 -2.2425E-6 -3.6715E-6  4.9098E-6  12.321E-6  98.779E-6  98.497E-6  119.96E-6  50.429E-6 -0.02341   
 53.25E-9   1.8        1.8001    -78.359E-6  63.766E-6 -61.056E-6  49.798E-6 -51.079E-6  76.553E-6  10.61E-6  -1.8392E-6  1.4313E-6 -296.76E-9  1.8188E-6  203.87E-9  763.9E-9   1.0132E-6 -865.22E-9  2.1003E-6 -32.537E-6 -2.0414E-6 -10.216E-6 -6.8938E-6 -21.281E-6  763.9E-9  -3.43E-6    4.5599E-6  6.0158E-6 -529.34E-9 -6.6878E-6 -88.308E-6 -87.241E-6 -105.96E-6 -91.621E-6  0.016425  
 54.E-9     1.8        1.8001    -77.808E-6  64.063E-6 -61.442E-6  51.824E-6 -52.563E-6  76.294E-6  4.7305E-6  4.9992E-6  88.403E-9  631.27E-9  1.7614E-6  1.0158E-6  600.27E-9  486.49E-9  59.29E-9   649.94E-9 -33.18E-6  -1.2637E-6 -7.9997E-6 -951.01E-9 -10.579E-6  600.27E-9 -2.6277E-6 -2.0147E-6 -6.0508E-6 -6.2648E-6 -6.3683E-6 -103.74E-6 -93.322E-6 -120.19E-6 -89.567E-6  0.014011  
 54.75E-9   1.8        1.8       -73.218E-6  60.639E-6 -57.715E-6  49.62E-6  -50.402E-6  72.603E-6 -44.623E-9  196.64E-9  1.6358E-6  6.597E-6  -965.62E-9 -1.3855E-6  3.0533E-6  1.8673E-6  5.9504E-6  2.506E-6  -31.026E-6  4.9151E-6 -1.3298E-6 -5.6064E-6 -9.5418E-6  3.0533E-6  249.47E-9  2.5616E-6 -3.898E-6  -1.5867E-6 -11.785E-6 -95.205E-6 -86.154E-6 -118.88E-6 -84.773E-6  0.011959  
 55.5E-9    1.8        1.8        76.418E-6 -63.748E-6  60.717E-6 -53.029E-6  53.749E-6 -75.869E-6 -757.05E-9 -1.0311E-6  1.3925E-6 -8.5082E-6 -1.9049E-6 -1.7029E-6  106.47E-9  1.5057E-6 -7.7764E-6  608.51E-9  34.462E-6 -6.7193E-6  7.1469E-6 -3.0202E-6  15.274E-6  106.47E-9  9.0474E-6 -657.63E-9  9.7287E-6  9.931E-6   20.417E-6  103.84E-6  88.201E-6  120.16E-6  87.755E-6 -0.011462  
 56.25E-9   1.8        1.8       -75.283E-6  62.763E-6 -59.696E-6  52.368E-6 -53.087E-6  74.874E-6  22.851E-9  5.4246E-9 -301.48E-9  6.5022E-6  1.0122E-6  1.0267E-6  798.65E-9 -419.06E-9  5.6814E-6  329.7E-9  -33.622E-6  5.0375E-6 -4.8341E-6  367.91E-9 -16.669E-6  798.65E-9 -7.2563E-6  1.8487E-6 -5.1666E-6 -7.3647E-6 -17.996E-6 -105.84E-6 -86.164E-6 -117.36E-6 -86.271E-6  0.011051  
 57.E-9     1.8        1.8        74.233E-6 -61.814E-6  58.896E-6 -51.733E-6  52.639E-6 -73.89E-6   746.21E-9  732.35E-9 -265.86E-9 -4.8384E-6 -201.99E-9 -403.41E-9 -1.3911E-6 -246.66E-9 -3.9768E-6 -846.08E-9  33.023E-6 -3.5364E-6  3.2104E-6  1.6206E-6  13.651E-6 -1.3911E-6  5.991E-6  -2.6157E-6  2.0551E-6  5.6888E-6  16.175E-6  103.59E-6  84.497E-6  114.98E-6  85.25E-6  -0.010596  
 57.75E-9   1.8        1.8       -73.086E-6  60.973E-6 -57.974E-6  51.194E-6 -52.069E-6  73.032E-6  2.8978E-6 -1.2264E-6  794.7E-9   3.5433E-6 -505.33E-9 -93.27E-9   1.9893E-6  853.E-9    2.6836E-6  1.4238E-6 -32.326E-6  2.3393E-6 -1.8532E-6 -3.0867E-6 -11.089E-6  1.9893E-6 -4.6945E-6  3.3907E-6  442.73E-9 -4.1135E-6 -14.329E-6 -101.21E-6 -87.179E-6 -112.38E-6 -83.928E-6  0.010214  
 58.5E-9    1.8        1.8        72.162E-6 -60.003E-6  57.163E-6 -50.574E-6  51.551E-6 -72.078E-6 -5.991E-6   1.6645E-6 -1.1295E-6 -2.3758E-6  1.2169E-6  645.41E-9 -2.4108E-6 -1.2459E-6 -1.5375E-6 -1.8347E-6  31.764E-6 -1.177E-6   791.23E-9  4.3321E-6  13.285E-6 -2.4108E-6  3.6809E-6  351.39E-9  1.8702E-6  7.2167E-6  12.834E-6  103.74E-6  85.363E-6  114.68E-6  82.803E-6 -0.0097961 
 59.25E-9   1.8        1.8       -71.275E-6  59.17E-6  -56.281E-6  50.051E-6 -50.957E-6  71.251E-6  4.5147E-6 -2.0229E-6  1.4706E-6  1.4918E-6 -1.6993E-6 -1.075E-6   2.8593E-6  1.6371E-6  696.51E-9  2.3091E-6 -31.106E-6  273.58E-9  111.29E-9 -1.0557E-6 -15.013E-6  2.8593E-6 -2.6188E-6  1.0299E-6 -3.3257E-6 -9.4696E-6 -11.293E-6 -105.86E-6 -83.512E-6 -116.56E-6 -81.496E-6  0.0094417 
 60.E-9     1.8        1.8        70.386E-6 -58.347E-6  55.505E-6 -49.45E-6   50.459E-6 -70.331E-6 -3.2399E-6  2.3456E-6 -1.6628E-6 -667.65E-9  2.2925E-6  1.5633E-6 -3.1571E-6 -1.9186E-6 -4.1364E-6 -2.6304E-6  30.581E-6 -3.7299E-6 -807.56E-9  2.8162E-6  12.251E-6 -3.1571E-6  1.8115E-6 -1.9586E-6  543.31E-9  7.2702E-6  10.01E-6   103.59E-6  81.922E-6  118.65E-6  80.461E-6 -0.0090577 
 60.75E-9  -26.137E-9  1.8001    -21.171E-6  61.995E-6 -20.055E-6  62.619E-6 -67.867E-6  76.079E-6  40.35E-6   6.1532E-6 -13.33E-6   15.942E-6  9.558E-6   9.1552E-6 -16.09E-6  -29.47E-6   11.403E-6 -17.891E-6 -37.37E-6   14.813E-6 -4.7539E-6  3.9639E-6 -33.499E-6 -16.09E-6  -24.048E-6 -5.6281E-6 -22.542E-6 -8.3477E-6 -20.868E-6 -103.17E-6 -99.108E-6 -156.05E-6 -112.27E-6 -142.38E-6 
 61.5E-9   -26.038E-9  1.8001     1.8003     1.7991    -0.0011567  65.263E-6 -75.844E-6  16.302E-6  18.107E-6  10.179E-6 -11.528E-6  17.34E-6   25.376E-6  27.008E-6 -17.044E-6 -11.968E-6 -45.804E-6 -21.757E-6 -28.791E-6 -1.5069E-6 -7.5624E-6 -10.987E-6 -15.832E-6 -17.044E-6 -217.96E-9  7.5793E-6  9.2684E-6  9.6766E-6 -2.9618E-6 -70.738E-6 -63.806E-6 -61.954E-6 -85.578E-6 -18.119E-6 
 62.25E-9  -27.024E-9  1.8001     1.7999     1.8001     1.7995     1.2224    -89.552E-6  76.141E-6  22.162E-6  10.092E-6 -19.049E-6  12.583E-6  23.916E-6  27.228E-6 -12.526E-6  5.3212E-6  20.496E-6 -23.302E-6 -22.333E-6  19.493E-6 -16.485E-6  9.7237E-6  4.5583E-6 -12.526E-6 -24.051E-6 -17.964E-6 -12.152E-6 -11.89E-6  -23.607E-6 -78.459E-6 -64.22E-6  -93.069E-6 -98.233E-6 -96.873E-6 
 63.E-9    -25.972E-9  1.8        1.8        1.7999     1.7999     1.8001     1.8003    -236.79E-6  20.988E-6  21.21E-6  -13.459E-6  11.466E-6 -9.1621E-6  11.824E-6 -503.5E-9   1.4416E-6  21.824E-6 -4.3309E-6 -33.681E-6 -5.3102E-6 -8.6014E-6  11.111E-6 -10.441E-6 -503.5E-9   240.89E-9  6.5762E-6  6.2493E-6  6.3241E-6 -2.2912E-6 -42.305E-6 -42.667E-6 -50.424E-6 -62.264E-6 -84.934E-6 
 63.75E-9   22.841E-9  1.8        1.7999     1.8        1.8        1.7999     1.8001     1.7855     0.16455   -5.3145E-9  12.988E-6 -15.408E-6 -91.67E-9   950.62E-9 -2.7005E-6 -1.0912E-6  3.1674E-6 -1.9382E-6  51.8E-6    4.1726E-6 -2.8063E-6  5.9426E-6  13.204E-6 -2.7005E-6 -2.8201E-6 -4.6528E-6 -5.8426E-6 -7.7106E-6 -5.2363E-6  33.83E-6   48.967E-6  50.195E-6  55.58E-6   108.03E-6 
 64.5E-9   -28.563E-9  1.8001     1.8001     1.8001     1.7999     1.8001     1.7999     1.8001     1.7999     1.2313     132.39E-6  15.645E-6  32.898E-6  31.53E-6  -22.386E-6 -17.813E-6  18.873E-6 -21.347E-6 -22.759E-6  28.313E-6  9.1871E-6 -10.636E-6  5.2091E-6 -22.386E-6  7.5872E-6  10.091E-6  7.5656E-6  12.943E-6  10.34E-6  -26.141E-6 -35.489E-6 -91.761E-6 -67.363E-6 -110.41E-6 
 65.25E-9   23.301E-9  1.8        1.7999     1.8        1.8001     1.8        1.7999     1.7999     1.8        1.7999     1.677     -0.0065677 -13.794E-6 -26.791E-6  15.021E-6 -35.035E-6 -436.09E-9  12.546E-6 -6.6202E-6  3.4389E-6  11.557E-6  5.7624E-6  12.581E-6  15.021E-6 -1.4849E-6 -5.3526E-6 -5.1702E-6 -5.6661E-6 -5.6115E-6  43.809E-6  46.37E-6   67.712E-6  59.465E-6  84.791E-6 
 66.E-9    -28.653E-9  1.8        1.8001     1.7999     1.7999     1.7999     1.7999     1.8        1.7999     1.8        1.7999     1.7989     1.268      102.12E-6 -11.765E-6 -14.262E-6  12.008E-6  3.7963E-6 -42.115E-6  12.826E-6  8.2401E-6 -8.0958E-6  5.421E-6  -11.765E-6  331.89E-9  4.6596E-6  3.3797E-6  3.3418E-6  3.881E-6  -30.886E-6 -28.421E-6 -48.247E-6 -52.04E-6  -82.507E-6 
 66.75E-9  -26.224E-9  1.7999     1.8001     1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.7998    -0.0074608 -10.96E-6  -2.8766E-6  5.6483E-6 -27.78E-6   12.487E-6  3.7487E-6 -5.8735E-6  4.6277E-6 -0.0074608  765.81E-9  3.32E-6    3.4629E-6  7.2139E-6  4.5248E-6 -49.997E-6 -49.599E-6 -29.305E-6 -73.12E-6  -72.866E-6 
 67.5E-9   -28.573E-9  1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.7999     1.8        1.7999     0.70735    43.251E-6  5.0259E-6 -37.912E-6  10.689E-6 -11.909E-6 -4.2535E-6 -11.734E-6  1.7999     39.638E-6  2.0485E-6 -11.864E-6  4.3705E-6 -18.446E-6 -35.42E-6  -41.782E-6 -35.111E-6 -53.938E-6 -50.698E-6 
 68.25E-9  -26.585E-9  1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.7999     1.7999     1.8        1.799      1.6393    -552.12E-6  7.9004E-6 -2.8299E-6  2.22E-6    9.625E-6   2.5457E-6  1.8       -773.92E-9  2.7721E-6  3.445E-6   4.4187E-6 -202.59E-9 -26.031E-6 -37.212E-6 -49.815E-6 -61.144E-6 -62.801E-6 
 69.E-9    -27.079E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.7944     0.779     -40.576E-9 -506.65E-9 -838.41E-9 -16.349E-6  1.8       -6.4267E-6 -3.1885E-6  2.5814E-6  1.024E-6   3.6137E-6 -37.698E-6 -48.943E-6 -34.722E-6 -61.044E-6 -62.295E-6 
 69.75E-9  -28.332E-9  1.8        1.8        1.7999     1.8        1.7999     1.8        1.7999     1.7999     1.8        1.8        1.8        1.7999     1.7999     1.8        1.8        1.7999     1.8002     1.8133     0.92774    19.518E-6 -20.676E-6 -14.814E-6  1.8       -2.6017E-6  1.4864E-6  2.5874E-6  4.0073E-6  4.1716E-6 -33.439E-6 -42.205E-6 -32.679E-6 -48.547E-6 -84.331E-6 
 70.5E-9    23.373E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.7999     1.7977     1.7998     1.6154    -326.23E-6  2.7925E-6  1.8       -1.649E-6  -2.1982E-6 -1.9255E-6 -5.067E-6  -2.4222E-6  36.622E-6  44.112E-6  36.174E-6  43.529E-6  68.923E-6 
 71.25E-9   24.047E-9  1.8001     1.7999     1.8001     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.7999     1.799      1.8        1.8008     1.7845    -627.71E-6  1.8        2.2189E-6 -874.22E-9 -1.8087E-6 -2.8543E-6 -2.2626E-6  35.234E-6  40.065E-6  50.148E-6  55.288E-6  73.743E-6 
 72.E-9     22.65E-9   1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7995     1.8        1.8003     1.8005     1.7998     1.8        11.859E-6 -4.4019E-6 -3.2709E-6 -5.7665E-6 -7.5951E-6  26.555E-6  48.859E-6  34.449E-6  56.926E-6  75.439E-6 
 72.75E-9   24.082E-9  1.8001     1.7999     1.8001     1.7999     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.7941    -749.83E-6 -1.901E-6   604.53E-9 -1.2684E-6  35.859E-6  39.874E-6  55.951E-6  57.584E-6  31.262E-6 
 73.5E-9    22.829E-9  1.7999     1.8001     1.7999     1.8001     1.8001     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8001     1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8001     1.7933     0.16644    20.345E-6  26.044E-6  27.15E-6   65.029E-6  70.556E-6  64.175E-6  80.249E-6 
 74.25E-9  -28.672E-9  1.7999     1.8001     1.7999     1.8001     1.7999     1.8001     1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8001     1.8        1.7928     1.4354     114.41E-6 -25.224E-6 -33.034E-6 -49.181E-6 -41.066E-6 -48.267E-6 
