#Time       v(a0)      v(cout)    v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(sum8)    v(sum9)    v(sum10)   v(sum11)   v(sum12)   v(sum13)   v(sum14)   v(sum15)   v(sum16)   v(sum17)   v(sum18)   v(sum19)   v(sum20)   v(sum12)   v(sum22)   v(sum23)   v(sum24)   v(sum25)   v(sum26)   v(sum27)   v(sum28)   v(sum29)   v(sum30)   v(sum31)  
 0.        -417.E-15   10.552E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 100.E-12   1.8        29.459E-6  1.8        1.8        1.8        1.8        1.7999     1.8002     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.7999     1.8        1.8004     1.8        1.8001     1.8        1.8        1.8        1.8001     1.8001     1.8        1.8002     1.8        1.8001     1.8001    
 200.E-12   1.8        189.98E-9  1.8        1.8        1.8        1.8        1.8001     1.8        1.8001     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8001    
 300.E-12   1.8       -6.0941E-6  1.7997     1.8        1.8        1.8001     1.8        1.8        1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 400.E-12   1.8       -6.3752E-6  1.8234     1.8001     1.8        1.8        1.8001     1.8        1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 500.E-12   1.8       -5.7837E-6  0.49376    1.7996     1.8        1.8001     1.8        1.7999     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 600.E-12   1.8        12.617E-6  0.028864   1.804      1.8        1.8001     1.8001     1.7999     1.8001     1.8        1.8        1.8001     1.8        1.8        1.7999     1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 700.E-12   1.8        13.457E-6 -419.59E-6  1.4946     1.8        1.7999     1.7999     1.8        1.7999     1.8        1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 800.E-12   1.8       -19.686E-6 -13.46E-6   0.0029716  1.8        1.7999     1.7999     1.8        1.7999     1.8        1.8001     1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.8        1.8001     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 900.E-12   1.8        3.1829E-6  3.8129E-6  2.9165E-6  1.8        1.8001     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.E-9      1.8       -9.619E-6   671.08E-9 -5.9878E-6  1.7999     1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.1E-9     1.8       -6.167E-6  -1.5437E-6 -10.573E-6  1.8002     1.8001     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.2E-9     1.8        7.0922E-6  2.4937E-6  13.463E-6  1.8104     1.7999     1.7999     1.8        1.7999     1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.3E-9     1.8       -8.7064E-6  2.1837E-6 -3.8975E-6  1.2046     1.8001     1.8001     1.8        1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.4E-9     1.8       -1.9939E-6  2.4119E-6 -8.9844E-6 -0.062326   1.7996     1.7999     1.8        1.7999     1.7999     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.5E-9     1.8        4.1789E-6  3.7325E-6 -10.672E-6 -0.014825   1.8203     1.7999     1.8        1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.6E-9     1.8        7.3699E-6  3.949E-6  -11.625E-6 -0.003674   0.64918    1.8        1.8        1.7999     1.7998     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.7E-9     1.8       -7.9973E-6 -2.6942E-6  11.283E-6  293.6E-6   0.0042045  1.7999     1.8        1.8001     1.8001     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.8E-9     1.8        4.4697E-6  2.3301E-6 -11.192E-6 -84.275E-6 -119.63E-6  1.8003     1.8        1.7999     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 1.9E-9     1.8       -15.612E-6  3.7946E-6 -11.779E-6 -67.973E-6 -111.71E-6  1.803      1.8        1.8        1.7998     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 2.E-9      1.8       -219.39E-9  4.1962E-6 -11.641E-6 -52.033E-6 -108.E-6    1.814      1.7999     1.7997     1.7998     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 2.1E-9     1.8        5.1498E-6  4.8854E-6 -11.015E-6 -41.211E-6 -115.57E-6  0.71164    1.7999     1.8125     1.8265     1.7999     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 2.2E-9     1.8       -13.529E-6  5.9787E-6 -10.509E-6 -33.805E-6 -34.577E-6 -0.0026486  1.8086     0.97031    0.321      1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 2.3E-9     1.8       -14.561E-6  4.9859E-6 -8.3788E-6 -18.183E-6 -104.06E-6  11.393E-6  1.4018     717.98E-6  346.83E-6  1.8001     1.7999     1.8001     1.8        1.8        1.8001     1.8        1.8        1.8001     1.8001     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 2.4E-9     1.8        1.2279E-6 -8.4104E-6  10.365E-6  20.747E-6  37.298E-6  51.182E-6  0.52881   -22.141E-6  14.949E-6  1.8        1.7999     1.8        1.8        1.8        1.8        1.8001     1.7999     1.8001     1.7999     1.8        1.8        1.7999     1.8        1.8        1.8001     1.8        1.8        1.7999     1.7999     1.7999     1.8        1.8001     1.7999    
 2.5E-9     1.8       -261.E-9   -11.738E-6  10.522E-6  21.32E-6   48.627E-6  101.71E-6  0.056014   5.2135E-6  12.949E-6  1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.8        1.8001     1.8       
 2.6E-9     1.8        9.7705E-6 -14.164E-6  9.3574E-6  20.359E-6  91.931E-6  116.18E-6  0.0027373  22.214E-6  20.509E-6  1.7999     1.7999     1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 2.7E-9     1.8        8.0991E-6  18.384E-6 -11.426E-6 -24.47E-6  -133.2E-6  -127.05E-6 -344.35E-6 -32.25E-6  -31.627E-6  1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8       
 2.8E-9     1.8        12.956E-6 -18.162E-6  10.474E-6  23.159E-6  77.369E-6  141.92E-6  32.854E-6  37.351E-6  36.785E-6  1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 2.9E-9     1.8       -9.9158E-6  19.389E-6 -9.9483E-6 -22.799E-6 -42.547E-6 -136.57E-6 -20.747E-6 -42.131E-6 -42.175E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.E-9      1.8       -1.382E-6  -19.999E-6  9.7028E-6  22.492E-6  65.22E-6   143.21E-6  11.166E-6  47.57E-6   47.862E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.1E-9     1.8        1.2621E-6  20.656E-6 -9.499E-6  -22.179E-6 -78.381E-6 -144.03E-6 -10.92E-6  -52.256E-6 -52.791E-6  1.8003     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.2E-9     1.8        11.339E-6 -21.E-6     9.2501E-6  21.842E-6  91.259E-6  143.19E-6  12.081E-6  57.287E-6  57.537E-6  1.8024     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.3E-9     1.8       -11.037E-6  21.411E-6 -8.8166E-6 -21.57E-6  -102.24E-6 -140.64E-6 -13.574E-6 -62.086E-6 -61.807E-6  1.8101     1.8        1.7999     1.7999     1.8        1.7999     1.7997     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.4E-9     1.8       -1.6818E-6 -21.754E-6  8.5642E-6  21.395E-6  57.782E-6  143.43E-6  15.014E-6  66.82E-6   66.065E-6  0.64693    1.8        1.7999     1.7999     1.7998     1.8007     1.8107     1.7997     1.8        1.8        1.8        1.8        1.8        1.7998     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 3.5E-9     1.8        2.8541E-6  22.019E-6 -8.3281E-6 -21.149E-6 -79.557E-6 -145.22E-6 -16.149E-6 -71.172E-6 -69.949E-6 -0.070595   1.7997     1.8067     1.807      1.7933     1.7342     1.0188     1.8052     1.8        1.8001     1.7999     1.8        1.8        1.7933     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.6E-9     1.8        11.662E-6  20.12E-6  -6.8563E-6 -18.085E-6 -97.769E-6 -92.258E-6 -19.204E-6 -72.518E-6 -70.7E-6   -0.018899   1.8099     1.5376     1.461      1.4198     1.1744    -0.055895   1.4155     1.8        1.8001     1.7999     1.8        1.8        1.4198     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.7E-9     1.8       -10.673E-6 -16.557E-6  6.9143E-6  15.988E-6  82.291E-6  121.22E-6  22.365E-6  78.905E-6  75.792E-6  577.46E-6  1.213      0.87897    0.65846    0.73749    0.3919     224.08E-6  0.0027639  1.8        1.7999     1.8001     1.8        1.8        0.73749    1.8        1.8        1.8001     1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 3.8E-9     1.8        24.13E-6  -20.156E-6  6.9065E-6  17.578E-6 -4.8347E-6  109.75E-6  24.017E-6  100.21E-6  94.819E-6  146.52E-6  0.01263    0.28031    0.10669    0.19243    0.047313   65.505E-6  21.963E-6  1.7999     1.7999     1.8001     1.8        1.8        0.19243    1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8       
 3.9E-9     1.8        3.3442E-6 -29.276E-6  8.292E-6   22.703E-6  112.02E-6  66.23E-6  -33.555E-6  133.72E-6  126.05E-6  75.198E-6  441.24E-6  0.044411   0.0078586  0.026988   0.0033007  88.339E-6  48.54E-6   1.8001     1.8001     1.7999     1.8        1.7999     0.026988   1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8       
 4.E-9      1.8       -9.499E-6  -35.578E-6  6.9273E-6  23.469E-6  91.381E-6  70.127E-6  9.3583E-6  138.43E-6  129.2E-6   103.18E-6  65.931E-6  0.005585   506.96E-6  0.0031998  207.E-6    94.55E-6   47.541E-6  1.8        1.7999     1.8001     1.8        1.8        0.0031998  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.1E-9     1.8        13.096E-6  45.751E-6 -7.7529E-6 -28.988E-6 -130.94E-6 -114.24E-6 -40.096E-6 -171.67E-6 -157.8E-6  -124.58E-6 -64.7E-6    103.09E-6  23.658E-6  38.581E-6  19.788E-6 -48.964E-6 -67.2E-6    1.8001     1.8        1.8        1.8        1.7999     38.581E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8       
 4.2E-9     1.8        8.624E-6  -44.773E-6  7.1427E-6  27.824E-6  79.365E-6  123.61E-6 -13.228E-6  110.35E-6  152.11E-6  131.04E-6  58.239E-6 -4.0985E-6  26.019E-6 -9.7008E-6  5.516E-6   16.446E-6  69.594E-6  1.8        1.8        1.8        1.8        1.8       -9.7008E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.3E-9     1.8       -6.6122E-6  47.416E-6 -6.5563E-6 -27.847E-6 -47.546E-6 -79.927E-6  16.442E-6 -124.63E-6 -152.84E-6 -134.08E-6 -55.157E-6  4.2139E-6 -6.692E-6  -843.03E-9  1.501E-6  -41.789E-6 -73.835E-6  1.8        1.8        1.8        1.8        1.8       -843.03E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.4E-9     1.8        10.749E-6 -48.576E-6  5.8672E-6  27.639E-6  71.316E-6  103.61E-6  10.813E-6  127.08E-6  151.87E-6  133.9E-6   55.91E-6   3.2073E-6  10.698E-6  4.337E-6   2.2342E-6  54.566E-6  76.975E-6  1.8        1.7999     1.8001     1.8        1.8        4.337E-6   1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.5E-9     1.8        3.1261E-6  49.702E-6 -5.1843E-6 -27.426E-6 -86.475E-6 -116.2E-6  -13.048E-6 -131.18E-6 -151.07E-6 -130.03E-6 -56.941E-6 -3.4252E-6 -9.9065E-6 -5.6123E-6 -3.2074E-6 -67.86E-6  -80.707E-6  1.8        1.8        1.8        1.8        1.8       -5.6123E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.6E-9     1.8        12.388E-6 -50.531E-6  4.9144E-6  27.281E-6  101.22E-6  74.569E-6  15.8E-6    134.08E-6  150.26E-6  132.77E-6  60.121E-6  5.1853E-6  10.781E-6  7.1108E-6  4.771E-6   78.95E-6   84.954E-6  1.8        1.8        1.8        1.8        1.8        7.1108E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.7E-9     1.8       -10.113E-6  51.298E-6 -4.6234E-6 -27.182E-6 -59.538E-6 -97.758E-6 -16.943E-6 -136.56E-6 -149.41E-6 -133.83E-6 -62.708E-6 -6.227E-6  -11.247E-6 -8.0854E-6 -5.9905E-6 -34.288E-6 -36.874E-6  1.8        1.8        1.8        1.8        1.8       -8.0854E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.8E-9     1.8       -3.4448E-6 -51.823E-6  4.2246E-6  27.117E-6  84.565E-6  110.54E-6  18.041E-6  138.81E-6  148.62E-6  137.4E-6   62.278E-6  7.375E-6   11.901E-6  9.1319E-6  7.2298E-6  58.523E-6  57.653E-6  1.8        1.7999     1.8001     1.8        1.8        9.1319E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.9E-9     1.8        3.144E-6   52.445E-6 -3.8858E-6 -27.01E-6  -98.274E-6 -123.77E-6 -18.878E-6 -140.9E-6  -147.67E-6 -140.6E-6  -61.96E-6  -8.2047E-6 -12.309E-6 -9.8886E-6 -8.2124E-6 -70.515E-6 -66.304E-6  1.8        1.8        1.8        1.8        1.8       -9.8886E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 5.E-9      1.8        10.194E-6 -52.919E-6  3.8349E-6  26.965E-6  57.806E-6  80.474E-6  20.458E-6  142.89E-6  147.01E-6  144.78E-6  16.116E-6  9.043E-6   12.777E-6  10.637E-6  9.1643E-6  28.852E-6  76.64E-6   1.8        1.8        1.8        1.8        1.8        10.637E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 5.1E-9     1.8       -12.858E-6  53.322E-6 -3.6938E-6 -26.863E-6 -83.231E-6 -103.05E-6 -20.218E-6 -144.5E-6  -146.42E-6 -93.321E-6 -37.358E-6 -9.6621E-6 -13.08E-6  -11.209E-6 -9.9209E-6 -54.073E-6 -83.255E-6  1.8        1.8        1.8        1.8        1.8       -11.209E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 5.2E-9     1.8       -486.12E-6 -53.744E-6  3.5169E-6  26.872E-6  97.6E-6    115.28E-6  19.432E-6  146.16E-6  145.95E-6  108.94E-6  43.05E-6   10.278E-6  13.414E-6  11.781E-6  10.657E-6  67.129E-6  35.885E-6  1.8        1.7999     1.8001     1.8        1.8        11.781E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 5.3E-9     1.8        0.11586    54.158E-6 -3.4032E-6 -26.927E-6 -58.629E-6 -128.11E-6 -20.921E-6 -147.69E-6 -145.55E-6 -115.08E-6 -51.057E-6 -10.734E-6 -13.633E-6 -12.208E-6 -11.235E-6 -26.597E-6 -56.874E-6  1.8        1.7999     1.8        1.7998     1.8       -12.208E-6  1.7999     1.7999     1.8        1.7998     1.7998     1.7996     1.7998     1.7999     1.7997     1.8       
 5.4E-9     1.8        0.58515   -54.518E-6  3.2709E-6  26.99E-6   83.93E-6   84.041E-6  20.501E-6  149.06E-6  145.28E-6  122.96E-6  55.381E-6  11.186E-6  13.886E-6  12.644E-6  11.795E-6  52.492E-6  65.877E-6  1.8        1.8008     1.7999     1.8059     1.7998     12.644E-6  1.8013     1.8006     1.8        1.8024     1.7537     1.8152     1.8057     1.7998     1.8095     1.8       
 5.5E-9     1.8        1.1451     55.143E-6 -3.1146E-6 -26.933E-6 -96.118E-6 -106.52E-6 -19.678E-6 -150.33E-6 -144.9E-6  -129.96E-6 -57.664E-6 -11.52E-6  -14.034E-6 -12.929E-6 -12.23E-6  -65.973E-6 -75.3E-6    1.8        1.5121     1.7996     1.6269     1.8008    -12.929E-6  1.7042     1.7424     1.7999     1.6669     1.2198     0.92282    1.6389     1.8018     1.4693     1.8       
 5.6E-9     1.8        1.5129    -39.385E-6  2.6182E-6  20.56E-6   118.76E-6  129.54E-6  15.848E-6  88.336E-6  108.72E-6  127.07E-6  50.935E-6  10.587E-6  12.488E-6  11.561E-6  10.963E-6  62.326E-6  60.997E-6  1.8001    -0.0074055  1.7879     1.1159     1.8034     11.561E-6  1.1095     1.0386     1.7998     1.0817     0.28879    0.0017538  1.1681     1.7607     0.54933    1.8       
 5.7E-9     1.8        1.6952    -48.711E-6  4.2946E-6  24.143E-6  85.296E-6  127.63E-6  10.551E-6  127.47E-6  126.27E-6  100.78E-6 -43.992E-6  11.558E-6  13.176E-6  12.461E-6  12.637E-6  78.779E-6  75.201E-6  1.8003     142.66E-6 -0.0097483  0.57707    0.94962    12.461E-6  0.36499    0.15457    1.8081     0.40448    0.017176   60.069E-6  0.66995    0.28676    0.045305   1.8       
 5.8E-9     1.8        1.7642    -58.576E-6  1.0405E-6  28.597E-6  164.2E-6   80.538E-6  15.543E-6  10.454E-6  143.63E-6  100.86E-6  57.055E-6  11.324E-6  13.131E-6  8.763E-6   10.054E-6  84.198E-6 -26.969E-6  1.8006    -35.465E-6 -72.487E-6  0.17719    0.054261   8.763E-6   0.047158   0.0065568  1.4064     0.068075   784.63E-6  74.87E-6   0.25291    332.98E-6  0.0021783  1.8001    
 5.9E-9     1.8        1.7881    -41.83E-6  -2.695E-6   32.724E-6  139.48E-6  65.01E-6   24.568E-6  136.7E-6   161.91E-6  12.299E-6  58.937E-6  8.9207E-6  12.576E-6  9.5573E-6  16.554E-6  51.123E-6  72.424E-6  1.801     -107.39E-6  79.795E-6  0.040145   763.02E-6  9.5573E-6  0.0046851  305.46E-6  0.36625    0.0087863  83.102E-6  66.037E-6  0.068534   74.34E-6   166.08E-6  1.8052    
 6.E-9      1.8        1.796      47.731E-6  4.5441E-6 -39.517E-6 -79.322E-6 -24.49E-6  -21.144E-6 -118.91E-6 -127.12E-6 -25.163E-6 -32.527E-6 -13.088E-6 -15.43E-6  -32.968E-6 -11.098E-6 -116.93E-6 -67.418E-6  1.8019     89.709E-6 -101.19E-6  0.0082107  29.743E-6 -32.968E-6  483.15E-6  42.909E-6  0.016033   0.0010947 -7.4853E-6 -69.352E-6  0.016493  -11.827E-6  4.202E-6   1.6104    
 6.1E-9     1.8        1.7986     57.728E-6  7.6498E-6 -45.868E-6 -92.646E-6 -72.255E-6 -7.9919E-6 -65.866E-6 -68.686E-6 -114.31E-6 -67.584E-6  28.339E-6 -13.822E-6 -10.005E-6 -16.012E-6 -127.18E-6 -95.445E-6  1.8047     34.187E-6 -120.45E-6  0.0015645 -9.3548E-6 -10.005E-6  60.693E-6  21.406E-6  215.36E-6  163.81E-6 -11.448E-6 -76.793E-6  0.0036966 -5.6584E-6 -8.7136E-6  1.0261    
 6.2E-9     1.8        1.7995     52.829E-6  10.26E-6  -47.234E-6 -50.274E-6 -101.02E-6 -17.229E-6 -100.44E-6 -126.06E-6 -92.872E-6 -64.116E-6  5.8862E-6 -15.089E-6 -8.2843E-6 -5.3954E-6 -79.876E-6 -89.995E-6  1.7726     86.559E-6 -118.7E-6   309.01E-6 -19.218E-6 -8.2843E-6  2.4979E-6  21.641E-6  7.3257E-6  23.429E-6 -12.435E-6 -72.55E-6   850.68E-6 -8.0515E-6 -11.506E-6  0.45243   
 6.3E-9     1.8        1.7998     54.591E-6  12.213E-6 -47.854E-6 -101.64E-6 -64.836E-6 -15.343E-6 -125.22E-6 -155.52E-6 -133.34E-6 -58.755E-6 -4.6722E-6 -15.092E-6 -14.218E-6 -7.3605E-6 -97.535E-6 -101.87E-6  1.2738     116.88E-6 -118.32E-6  59.745E-6 -19.024E-6 -14.218E-6 -8.5671E-6  22.678E-6 -8.5419E-6 -1.1842E-6 -12.5E-6   -70.493E-6  219.24E-6 -10.309E-6 -11.965E-6  0.10709   
 6.4E-9     1.8        1.7999     36.924E-6  13.858E-6 -48.901E-6 -102.15E-6 -57.22E-6  -9.6444E-6 -148.76E-6 -116.31E-6 -103.18E-6 -67.025E-6 -6.2998E-6 -15.113E-6 -4.0699E-6 -13.557E-6 -104.14E-6 -110.3E-6   0.21274    79.202E-6 -118.9E-6   1.5571E-6 -17.438E-6 -4.0699E-6 -11.704E-6  23.633E-6 -13.261E-6 -6.0596E-6 -12.222E-6 -69.694E-6  57.434E-6 -11.695E-6 -12.131E-6  0.018515  
 6.5E-9     1.8        1.8        51.473E-6  14.998E-6 -50.09E-6  -87.694E-6 -117.76E-6 -16.475E-6 -154.82E-6 -131.96E-6 -141.31E-6 -62.07E-6  -11.3E-6   -14.886E-6 -5.2351E-6 -9.7817E-6 -119.07E-6 -96.803E-6  387.9E-6   114.8E-6  -119.86E-6 -12.739E-6 -16.266E-6 -5.2351E-6 -13.101E-6  24.402E-6 -15.979E-6 -7.1248E-6 -11.845E-6 -69.335E-6  14.852E-6 -12.361E-6 -11.992E-6  0.0029676 
 6.6E-9     1.8        1.8        42.881E-6  16.789E-6 -51.243E-6 -75.109E-6 -71.298E-6 -14.824E-6 -152.22E-6 -159.35E-6 -109.42E-6 -58.335E-6 -7.7636E-6 -15.011E-6 -8.9326E-6 -3.4066E-6 -109.66E-6 -103.43E-6  33.006E-6  38.747E-6 -120.97E-6 -16.346E-6 -15.24E-6  -8.9326E-6 -13.914E-6  27.155E-6 -17.962E-6 -7.3676E-6 -11.673E-6 -69.327E-6  3.3762E-6 -12.629E-6 -11.806E-6  498.89E-6 
 6.7E-9     1.8        1.8        36.67E-6   17.76E-6  -52.796E-6 -88.678E-6 -71.804E-6 -9.4631E-6 -109.36E-6 -162.93E-6 -53.254E-6 -67.563E-6 -3.9371E-6 -15.218E-6 -4.3499E-6 -10.954E-6 -121.3E-6  -98.904E-6  78.536E-6  94.915E-6 -121.86E-6 -16.055E-6 -14.404E-6 -4.3499E-6 -14.453E-6  22.364E-6 -19.248E-6 -7.3764E-6 -11.38E-6  -69.315E-6  292.51E-9 -12.911E-6 -11.64E-6   95.408E-6 
 6.8E-9     1.8        1.8        43.356E-6  19.438E-6 -54.449E-6 -80.322E-6 -72.342E-6 -16.53E-6  -124.96E-6 -176.27E-6 -120.83E-6 -63.483E-6 -7.5781E-6 -15.26E-6  -8.0387E-6 -3.3745E-6 -118.4E-6  -96.594E-6  48.689E-6  127.17E-6 -122.89E-6 -20.038E-6 -14.014E-6 -8.0387E-6 -14.894E-6  23.15E-6  -20.256E-6 -7.2421E-6 -10.996E-6 -70.104E-6 -537.97E-9 -13.023E-6 -11.456E-6  13.674E-6 
